wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-15 22:00:00
TIMESTAMP_END = 2022-05-15 22:29:59.950000
N: 36000
TIME_BUFFER [min] = 495.0
frequency [Hz]
y-axis_->_wavelet_coefficient_*_
mother_wavelet -> dwt
acquisition_frequency [Hz] = 20.0
averaging_interval [Min] = 30
variable,natural_frequency,value
co2D_var,,33.671086147646314
co2D_var_qc,,0.9998888888888889
co2T_var,,202335.80929344962
co2T_var_qc,,0.9998888888888889
co2_nfb,,
co2_var,,1198.6787948324034
co2_var_qc,,0.9998888888888889
h2oD_var,,0.002881002238927104
h2oD_var_qc,,0.9996388888888889
h2oT_var,,334.3392308246172
h2oT_var_qc,,0.9996388888888889
h2o_nfb,,
h2o_var,,7.629845059324423
h2o_var_qc,,0.9996388888888889
w/co2D_cov,,0.09296521451123542
w/co2D_cov_qc,,0.00011111111111111112
w/co2T_cov,,0.0069478163212463116
w/co2T_cov_qc,,0.00011111111111111112
w/co2_cov,,0.10017014167195198
w/co2_cov_qc,,0.00011111111111111112
wD/co2D_cov,,0.08715834780390275
wD/co2D_cov_qc,,0.00011111111111111112
wD/co2_cov,,0.1719688852481063
wD/co2_cov_qc,,0.00011111111111111112
wD_var,,0.025838195167181367
wD_var_qc,,1.0
wT/co2T_cov,,-0.9564624729489226
wT/co2T_cov_qc,,0.00011111111111111112
wT/co2_cov,,-0.0717885306704738
wT/co2_cov_qc,,0.00011111111111111112
wT_var,,7.894290643616366e-06
wT_var_qc,,1.0
w_nfb,,
w_var,,0.02581233722202363
w_var_qc,,1.0
wco2,,0.10242721740212438
wco2+wh2o+,,0.02637180975715269
wco2+wh2o+,10.0,0.0006770865542304499
wco2+wh2o+,0.01953125,0.0006718515248085866
wco2+wh2o+,0.009765625,0.0002711509954582397
wco2+wh2o+,0.0048828125,0.000631507022123675
wco2+wh2o+,0.00244140625,0.0020552100098701898
wco2+wh2o+,0.001220703125,0.0010537466725173445
wco2+wh2o+,0.0006103515625,0.0006589264567197823
wco2+wh2o+,0.00030517578125,0.0
wco2+wh2o+,0.000152587890625,0.00026559644005215053
wco2+wh2o+,7.62939453125e-05,0.0
wco2+wh2o+,3.814697265625e-05,4.23421947882556
wco2+wh2o+,5.0,0.0016945764948961546
wco2+wh2o+,2.5,0.004008500892790394
wco2+wh2o+,1.25,0.005707636806129687
wco2+wh2o+,0.625,0.004055880009085687
wco2+wh2o+,0.3125,0.0018483911323874274
