wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-15 09:30:00
TIMESTAMP_END = 2022-05-15 09:59:59.950000
N: 36000
TIME_BUFFER [min] = 495.0
frequency [Hz]
y-axis_->_wavelet_coefficient_*_
mother_wavelet -> dwt
acquisition_frequency [Hz] = 20.0
averaging_interval [Min] = 30
variable,natural_frequency,value
co2D_var,,6.2976189179185775
co2D_var_qc,,0.9998888888888889
co2T_var,,157357.43985918592
co2T_var_qc,,0.9998888888888889
co2_nfb,,
co2_var,,5.723680318691935
co2_var_qc,,0.9998888888888889
h2oD_var,,0.1560126799458286
h2oD_var_qc,,0.9996666666666667
h2oT_var,,130.6511516238416
h2oT_var_qc,,0.9996666666666667
h2o_nfb,,
h2o_var,,0.15042687749107717
h2o_var_qc,,0.9996666666666667
w/co2D_cov,,-0.3988212127764452
w/co2D_cov_qc,,0.00011111111111111112
w/co2T_cov,,-0.03240415434618842
w/co2T_cov_qc,,0.00011111111111111112
w/co2_cov,,-0.42315126108492995
w/co2_cov_qc,,0.00011111111111111112
wD/co2D_cov,,-0.41970184620880147
wD/co2D_cov_qc,,0.00011111111111111112
wD/co2_cov,,-0.41777599190132486
wD/co2_cov_qc,,0.00011111111111111112
wD_var,,0.4202135931609336
wD_var_qc,,1.0
wT/co2T_cov,,6.896532992837651
wT/co2T_cov_qc,,0.00011111111111111112
wT/co2_cov,,-0.005375269183605112
wT/co2_cov_qc,,0.00011111111111111112
wT_var,,0.0003648401406083316
wT_var_qc,,1.0
w_nfb,,
w_var,,0.42007894892657754
w_var_qc,,1.0
wco2,,-0.4088007868776218
wco2+wh2o+,,0.031051604735825137
wco2+wh2o+,10.0,0.002878303758318639
wco2+wh2o+,0.01953125,1.915957760453411e-05
wco2+wh2o+,0.009765625,2.597934914024577e-05
wco2+wh2o+,0.0048828125,0.00023072944028864142
wco2+wh2o+,0.00244140625,4.903515024318549e-05
wco2+wh2o+,0.001220703125,7.515118652581917e-07
wco2+wh2o+,0.0006103515625,6.40706834394647e-05
wco2+wh2o+,0.00030517578125,0.0041861040610050556
wco2+wh2o+,0.000152587890625,3.9557511618724634e-05
wco2+wh2o+,7.62939453125e-05,0.0006177129740565577
wco2+wh2o+,3.814697265625e-05,0.25633907353496904
wco2+wh2o+,5.0,0.004767936053451108
wco2+wh2o+,2.5,0.013245006309974522
wco2+wh2o+,1.25,0.007223656338516071
wco2+wh2o+,0.625,0.0018194653023153558
wco2+wh2o+,0.3125,0.0001512331158386273
wco2+wh2o+,0.15625,0.00029039567661913484
wco2+wh2o+,0.078125,0.00024107987485220639
wco2+wh2o+,0.0390625,4.4802593358146677e-05
wco2+wh2o+_qc,,0.00011111111111111112
wco2+wh2o-,,0.11504764119972308
wco2+wh2o-,10.0,0.00290648076020227
wco2+wh2o-,0.01953125,0.01280680093470869
wco2+wh2o-,0.009765625,0.008460849484661649
wco2+wh2o-,0.0048828125,0.0016725255220690636
wco2+wh2o-,0.00244140625,7.82253484084377e-05
wco2+wh2o-,0.001220703125,0.00014688577899545403
wco2+wh2o-,0.0006103515625,0.0015965036886064561
wco2+wh2o-,0.00030517578125,0.008269535512464985
wco2+wh2o-,0.000152587890625,3.0276494516022267e-05
wco2+wh2o-,7.62939453125e-05,0.0
wco2+wh2o-,3.814697265625e-05,0.0
wco2+wh2o-,5.0,0.006349268870326129
wco2+wh2o-,2.5,0.0051796276799504475
wco2+wh2o-,1.25,0.013439055080565667
wco2+wh2o-,0.625,0.018378156742164396
wco2+wh2o-,0.3125,0.01763592665861614
wco2+wh2o-,0.15625,0.012987847398480894
wco2+wh2o-,0.078125,0.009962531213419064
wco2+wh2o-,0.0390625,0.0034469560385483205
wco2+wh2o-_qc,,0.00011111111111111112
wco2+wh2o·,,0.0
wco2+wh2o·,10.0,0.0
wco2+wh2o·,0.01953125,0.0
wco2+wh2o·,0.009765625,0.0
wco2+wh2o·,0.0048828125,0.0
wco2+wh2o·,0.00244140625,0.0
wco2+wh2o·,0.001220703125,0.0
wco2+wh2o·,0.0006103515625,0.0
wco2+wh2o·,0.00030517578125,0.0
wco2+wh2o·,0.000152587890625,0.0
wco2+wh2o·,7.62939453125e-05,0.0
wco2+wh2o·,3.814697265625e-05,0.0
wco2+wh2o·,5.0,0.0
wco2+wh2o·,2.5,0.0
wco2+wh2o·,1.25,0.0
wco2+wh2o·,0.625,0.0
wco2+wh2o·,0.3125,0.0
wco2+wh2o·,0.15625,0.0
wco2+wh2o·,0.078125,0.0
wco2+wh2o·,0.0390625,0.0
wco2+wh2o·_qc,,0.00011111111111111112
wco2-wh2o+,,-0.49458417475082467
wco2-wh2o+,10.0,-0.002715337209329345
wco2-wh2o+,0.01953125,-0.03143613110942905
wco2-wh2o+,0.009765625,-0.01497935771262494
wco2-wh2o+,0.0048828125,-0.03063584819683385
wco2-wh2o+,0.00244140625,-0.005983088350466767
wco2-wh2o+,0.001220703125,-0.006430229504119198
wco2-wh2o+,0.0006103515625,-0.0032100875477483275
wco2-wh2o+,0.00030517578125,-0.000373877859745809
wco2-wh2o+,0.000152587890625,-0.0004598455510197736
wco2-wh2o+,7.62939453125e-05,0.0
wco2-wh2o+,3.814697265625e-05,0.0
wco2-wh2o+,5.0,-0.007929369205606563
wco2-wh2o+,2.5,-0.007444630858005558
wco2-wh2o+,1.25,-0.042947801326239925
wco2-wh2o+,0.625,-0.07761924270524304
wco2-wh2o+,0.3125,-0.08403879789971005
wco2-wh2o+,0.15625,-0.07890719190543664
wco2-wh2o+,0.078125,-0.0535809444912969
wco2-wh2o+,0.0390625,-0.04672611672873449
wco2-wh2o+_qc,,0.00011111111111111112
wco2-wh2o-,,-0.06031585806234539
wco2-wh2o-,10.0,-0.0026613220266961607
wco2-wh2o-,0.01953125,-8.615284540814488e-05
wco2-wh2o-,0.009765625,-9.112823359743343e-05
wco2-wh2o-,0.0048828125,-1.9468412186820836e-05
wco2-wh2o-,0.00244140625,-0.0004103282241874373
wco2-wh2o-,0.001220703125,-6.412158744694825e-09
wco2-wh2o-,0.0006103515625,-3.40544905408588e-05
wco2-wh2o-,0.00030517578125,0.0
wco2-wh2o-,0.000152587890625,0.0
wco2-wh2o-,7.62939453125e-05,-7.797005646262798e-05
wco2-wh2o-,3.814697265625e-05,0.0
wco2-wh2o-,5.0,-0.005748714574055626
wco2-wh2o-,2.5,-0.02479798195277218
wco2-wh2o-,1.25,-0.0214836640313487
wco2-wh2o-,0.625,-0.002817879088506637
wco2-wh2o-,0.3125,-0.00047216898606411564
wco2-wh2o-,0.15625,-0.0007848329826971881
wco2-wh2o-,0.078125,-0.0005719699374824035
wco2-wh2o-,0.0390625,-0.00033618586464294136
wco2-wh2o-_qc,,0.00011111111111111112
wco2-wh2o·,,0.0
wco2-wh2o·,10.0,0.0
wco2-wh2o·,0.01953125,0.0
wco2-wh2o·,0.009765625,0.0
wco2-wh2o·,0.0048828125,0.0
wco2-wh2o·,0.00244140625,0.0
wco2-wh2o·,0.001220703125,0.0
wco2-wh2o·,0.0006103515625,0.0
wco2-wh2o·,0.00030517578125,0.0
wco2-wh2o·,0.000152587890625,0.0
wco2-wh2o·,7.62939453125e-05,0.0
wco2-wh2o·,3.814697265625e-05,0.0
wco2-wh2o·,5.0,0.0
wco2-wh2o·,2.5,0.0
wco2-wh2o·,1.25,0.0
wco2-wh2o·,0.625,0.0
wco2-wh2o·,0.3125,0.0
wco2-wh2o·,0.15625,0.0
wco2-wh2o·,0.078125,0.0
wco2-wh2o·,0.0390625,0.0
wco2-wh2o·_qc,,0.00011111111111111112
