wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-15 23:00:00
TIMESTAMP_END = 2022-05-15 23:29:59.950000
N: 36000
TIME_BUFFER [min] = 495.0
frequency [Hz]
y-axis_->_wavelet_coefficient_*_
mother_wavelet -> dwt
acquisition_frequency [Hz] = 20.0
averaging_interval [Min] = 30
variable,natural_frequency,value
co2D_var,,136.25704796360753
co2D_var_qc,,0.9997777777777778
co2T_var,,208679.59860501112
co2T_var_qc,,0.9997777777777778
co2_nfb,,
co2_var,,2046.659030064887
co2_var_qc,,0.9997777777777778
h2oD_var,,0.05897816470302754
h2oD_var_qc,,0.9996111111111111
h2oT_var,,299.4319266818934
h2oT_var_qc,,0.9996111111111111
h2o_nfb,,
h2o_var,,3.980004222438928
h2o_var_qc,,0.9996111111111111
w/co2D_cov,,-0.20320674504642672
w/co2D_cov_qc,,0.00022222222222222223
w/co2T_cov,,0.06778088351264057
w/co2T_cov_qc,,0.00022222222222222223
w/co2_cov,,-0.13637349447204114
w/co2_cov_qc,,0.00022222222222222223
wD/co2D_cov,,-0.07146525262751327
wD/co2D_cov_qc,,0.00022222222222222223
wD/co2_cov,,0.24035329133227612
wD/co2_cov_qc,,0.00022222222222222223
wD_var,,0.03254765306518662
wD_var_qc,,1.0
wT/co2T_cov,,-2.9315154149870213
wT/co2T_cov_qc,,0.00022222222222222223
wT/co2_cov,,-0.37671351367479966
wT/co2_cov_qc,,0.00022222222222222223
wT_var,,0.000158205940544923
wT_var_qc,,1.0
w_nfb,,
w_var,,0.032970583917027
w_var_qc,,1.0
wco2,,0.01704256552736009
wco2+wh2o+,,0.020173584733729228
wco2+wh2o+,10.0,0.0006146966626616947
wco2+wh2o+,0.01953125,0.00019555202588800784
wco2+wh2o+,0.009765625,0.0003040178126412644
wco2+wh2o+,0.0048828125,0.00011856833841995202
wco2+wh2o+,0.00244140625,4.533084998921943e-05
wco2+wh2o+,0.001220703125,0.0035280687740281863
wco2+wh2o+,0.0006103515625,3.380623237768145e-05
wco2+wh2o+,0.00030517578125,0.004487568305807846
wco2+wh2o+,0.000152587890625,0.0
wco2+wh2o+,7.62939453125e-05,0.003969913209173033
wco2+wh2o+,3.814697265625e-05,8.333190906651854
wco2+wh2o+,5.0,0.001453779111670337
wco2+wh2o+,2.5,0.0026422460869636798
