wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-14 17:00:00
TIMESTAMP_END = 2022-05-14 17:29:59.950000
N: 36000
TIME_BUFFER [min] = 495.0
frequency [Hz]
y-axis_->_wavelet_coefficient_*_
mother_wavelet -> dwt
acquisition_frequency [Hz] = 20.0
averaging_interval [Min] = 30
variable,natural_frequency,value
co2D_var,,52.622409975985526
co2D_var_qc,,0.9997777777777778
co2T_var,,159429.14839044985
co2T_var_qc,,0.9997777777777778
co2_nfb,,
co2_var,,384.83662879802733
co2_var_qc,,0.9997777777777778
h2oD_var,,1.0751099453751263
h2oD_var_qc,,0.99975
h2oT_var,,101.25764696974345
h2oT_var_qc,,0.99975
h2o_nfb,,
h2o_var,,0.9991248614005971
h2o_var_qc,,0.99975
w/co2D_cov,,-0.48790551780664876
w/co2D_cov_qc,,0.00022222222222222223
w/co2T_cov,,0.050672465518587825
w/co2T_cov_qc,,0.00022222222222222223
w/co2_cov,,-0.43639477263170334
w/co2_cov_qc,,0.00022222222222222223
wD/co2D_cov,,-0.49019677048928184
wD/co2D_cov_qc,,0.00022222222222222223
wD/co2_cov,,-0.3860287917665923
wD/co2_cov_qc,,0.00022222222222222223
wD_var,,0.05625957480953241
wD_var_qc,,1.0
wT/co2T_cov,,1.1528095731939985
wT/co2T_cov_qc,,0.00022222222222222223
wT/co2_cov,,-0.05036926471537866
wT/co2_cov_qc,,0.00022222222222222223
wT_var,,1.699997655290346e-05
wT_var_qc,,1.0
w_nfb,,
w_var,,0.056085077197964635
w_var_qc,,1.0
wco2,,-0.397818363063527
wco2+wh2o+,,0.005959528783548786
wco2+wh2o+,10.0,0.0006115808480287574
wco2+wh2o+,0.01953125,3.1131572887159136e-05
wco2+wh2o+,0.009765625,3.1984755217480455e-05
wco2+wh2o+,0.0048828125,1.5961760250816218e-05
wco2+wh2o+,0.00244140625,0.00016752727309123644
wco2+wh2o+,0.001220703125,0.0010566096377006564
wco2+wh2o+,0.0006103515625,0.0
wco2+wh2o+,0.00030517578125,0.0
wco2+wh2o+,0.000152587890625,0.0
wco2+wh2o+,7.62939453125e-05,0.0
wco2+wh2o+,3.814697265625e-05,0.13083217510856443
wco2+wh2o+,5.0,0.0005348898621537954
wco2+wh2o+,2.5,0.00024493717596479805
wco2+wh2o+,1.25,0.0005817178161673393
wco2+wh2o+,0.625,0.0013768480260554713
wco2+wh2o+,0.3125,0.0006685178160298084
