wavelet_based_(co)spectra
--------------------------------------------------------------
TIMESTAMP_START = 2022-05-13 16:00:00
TIMESTAMP_END = 2022-05-13 16:29:59.950000
N: 36000
TIME_BUFFER [min] = 495.0
frequency [Hz]
y-axis_->_wavelet_coefficient_*_
mother_wavelet -> dwt
acquisition_frequency [Hz] = 20.0
averaging_interval [Min] = 30
variable,natural_frequency,value
co2D_var,,7.855228377142161
co2D_var_qc,,0.9998888888888889
co2T_var,,157636.33460405623
co2T_var_qc,,0.9998888888888889
co2_nfb,,
co2_var,,7.866791000559143
co2_var_qc,,0.9998888888888889
h2oD_var,,0.2828237215731143
h2oD_var_qc,,0.9998333333333334
h2oT_var,,92.96824441252056
h2oT_var_qc,,0.9998333333333334
h2o_nfb,,
h2o_var,,0.28404212789586475
h2o_var_qc,,0.9998333333333334
w/co2D_cov,,-0.4571125690233491
w/co2D_cov_qc,,0.00011111111111111112
w/co2T_cov,,-0.0011923438315142442
w/co2T_cov_qc,,0.00011111111111111112
w/co2_cov,,-0.45830491285486125
w/co2_cov_qc,,0.00011111111111111112
wD/co2D_cov,,-0.4567920316053202
wD/co2D_cov_qc,,0.00011111111111111112
wD/co2_cov,,-0.4580418601772044
wD/co2_cov_qc,,0.00011111111111111112
wD_var,,0.1412285183538712
wD_var_qc,,1.0
wT/co2T_cov,,0.7590287053182656
wT/co2T_cov_qc,,0.00011111111111111112
wT/co2_cov,,-0.0002630526776569098
wT/co2_cov_qc,,0.00011111111111111112
wT_var,,4.717139285713168e-06
wT_var_qc,,1.0
w_nfb,,
w_var,,0.14126758539450063
w_var_qc,,1.0
wco2,,-0.4604616410307103
wco2+wh2o+,,0.008278481327107241
wco2+wh2o+,10.0,0.002119548619321103
wco2+wh2o+,0.01953125,5.44205621238167e-05
wco2+wh2o+,0.009765625,2.1463171485103303e-05
wco2+wh2o+,0.0048828125,1.2003736209446479e-05
wco2+wh2o+,0.00244140625,3.283650220064525e-06
wco2+wh2o+,0.001220703125,8.234029681651484e-06
wco2+wh2o+,0.0006103515625,0.0
wco2+wh2o+,0.00030517578125,0.0
wco2+wh2o+,0.000152587890625,0.00027631036475223275
wco2+wh2o+,7.62939453125e-05,0.0
wco2+wh2o+,3.814697265625e-05,0.0
wco2+wh2o+,5.0,0.0029355020625773678
wco2+wh2o+,2.5,0.0009402254372551576
