TIMESTAMP,NEE,GPP,Reco
2022-05-14 04:00:00,0.0031452994295349,-0.12126684726621699,0.12441214669575189
2022-05-14 04:30:00,-0.003438144148496,-0.023875698352112548,0.020437554203616547
2022-05-14 05:00:00,-0.0937322987423611,-0.12725398229057006,0.03352168354820896
2022-05-14 05:30:00,-0.0182923962110696,-0.0455140151717235,0.0272216189606539
2022-05-14 06:00:00,0.0161306970283112,-0.025775468037303,0.041906165065614204
2022-05-14 06:30:00,-0.1135253406312146,-0.231595826266042,0.1180704856348274
2022-05-14 07:00:00,-0.2478469560060746,-0.33488599387858775,0.08703903787251316
2022-05-14 07:30:00,-0.210297754615037,-0.352299815519212,0.14200206090417503
2022-05-14 08:00:00,-0.4047291879943114,-0.48159330026466796,0.07686411227035655
2022-05-14 08:30:00,-0.4545969050152381,-0.5312518143765536,0.07665490936131547
2022-05-14 09:00:00,-0.451196307916353,-0.5608326144964997,0.10963630658014667
