TIMESTAMP_START,TIMESTAMP_END,DOY_START,DOY_END,FILENAME_HF,SW_IN_POT,NIGHT,EXPECT_NR,FILE_NR,CUSTOM_FILTER_NR,WD_FILTER_NR,SONIC_NR,T_SONIC_NR,CO2_NR,H2O_NR,CH4_NR,NONE_NR,TAU_NR,H_NR,FC_NR,LE_NR,FCH4_NR,FNONE_NR,TAU,H,LE,ET,FC,FH2O,FCH4,FNONE,TAU_RANDUNC_HF,H_RANDUNC_HF,LE_RANDUNC_HF,ET_RANDUNC_HF,FC_RANDUNC_HF,FH2O_RANDUNC_HF,FCH4_RANDUNC_HF,FNONE_RANDUNC_HF,SH_SINGLE,SLE_SINGLE,SET_SINGLE,SC_SINGLE,SH2O_SINGLE,SCH4_SINGLE,SNONE_SINGLE,FC_VADV,FH2O_VADV,FCH4_VADV,FNONE_VADV,U_UNROT,V_UNROT,W_UNROT,U,V,W,WS,WS_MAX,WD,WD_SIGMA,USTAR,TKE,MO_LENGTH,ZL,BOWEN,TSTAR,T_SONIC,TA_EP,PA_EP,RH_EP,AIR_MV,AIR_DENSITY,AIR_RHO_CP,AIR_CP,VAPOR_DENSITY,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,SPECIFIC_HUMIDITY,VPD_EP,TDEW,DRYAIR_PARTIAL_PRESSURE,DRYAIR_DENSITY,DRYAIR_MV,SPECIFIC_HEAT_EVAP,VAPOR_DRYAIR_RATIO,CO2_MEAS_TYPE,CO2_MOLAR_DENSITY,CO2_MIXING_RATIO,CO2,H2O_MEAS_TYPE,H2O_MOLAR_DENSITY,H2O_MIXING_RATIO,H2O,CH4_MEAS_TYPE,CH4_MOLAR_DENSITY,CH4_MIXING_RATIO,CH4,NONE_MEAS_TYPE,NONE_MOLAR_DENSITY,NONE_MIXING_RATIO,NONE,CO2_TLAG_ACTUAL,CO2_TLAG_USED,CO2_TLAG_NOMINAL,CO2_TLAG_MIN,CO2_TLAG_MAX,H2O_TLAG_ACTUAL,H2O_TLAG_USED,H2O_TLAG_NOMINAL,H2O_TLAG_MIN,H2O_TLAG_MAX,CH4_TLAG_ACTUAL,CH4_TLAG_USED,CH4_TLAG_NOMINAL,CH4_TLAG_MIN,CH4_TLAG_MAX,NONE_TLAG_ACTUAL,NONE_TLAG_USED,NONE_TLAG_NOMINAL,NONE_TLAG_MIN,NONE_TLAG_MAX,U_MEDIAN,V_MEDIAN,W_MEDIAN,T_SONIC_MEDIAN,CO2_MEAS_MEDIAN,H2O_MEAS_MEDIAN,CH4_MEAS_MEDIAN,NONE_MEAS_MEDIAN,U_P25,V_P25,W_P25,T_SONIC_P25,CO2_MEAS_P25,H2O_MEAS_P25,CH4_MEAS_P25,NONE_MEAS_P25,U_P75,V_P75,W_P75,T_SONIC_P75,CO2_MEAS_P75,H2O_MEAS_P75,CH4_MEAS_P75,NONE_MEAS_P75,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_MEAS_SIGMA,H2O_MEAS_SIGMA,CH4_MEAS_SIGMA,NONE_MEAS_SIGMA,U_SKW,V_SKW,W_SKW,T_SONIC_SKW,CO2_MEAS_SKW,H2O_MEAS_SKW,CH4_MEAS_SKW,NONE_MEAS_SKW,U_KUR,V_KUR,W_KUR,T_SONIC_KUR,CO2_MEAS_KUR,H2O_MEAS_KUR,CH4_MEAS_KUR,NONE_MEAS_KUR,W_U_COV,W_T_SONIC_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_CH4_MEAS_COV,W_NONE_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_NONE_MEAS_COV,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_NONE_MEAS_COV,CH4_MEAS_NONE_MEAS_COV,FETCH_MAX,FETCH_OFFSET,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,USTAR_UNCORR,MO_LENGTH_UNCORR,ZL_UNCORR,TAU_UNCORR,H_UNCORR,LE_UNCORR,ET_UNCORR,FC_UNCORR,FH2O_UNCORR,FCH4_UNCORR,FNONE_UNCORR,TAU_STAGE1,H_STAGE1,LE_STAGE1,ET_STAGE1,FC_STAGE1,FH2O_STAGE1,FCH4_STAGE1,FNONE_STAGE1,TAU_STAGE2,H_STAGE2,LE_STAGE2,ET_STAGE2,FC_STAGE2,FH2O_STAGE2,FCH4_STAGE2,FNONE_STAGE2,T_CELL,PA_CELL,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_CH4,MV_AIR_CELL_NONE,FH2O_CELL_CO2,FH2O_CELL_CH4,FH2O_CELL_NONE,H_CELL_CO2,H_CELL_H2O,H_CELL_CH4,H_CELL_NONE,H_BU_BOT,H_BU_TOP,H_BU_SPAR,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,TAU_SCF,H_SCF,LE_SCF,ET_SCF,FC_SCF,FH2O_SCF,FCH4_SCF,FNONE_SCF,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N1626,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0004,U_NUM_SPIKES,V_NUM_SPIKES,W_NUM_SPIKES,T_SONIC_NUM_SPIKES,CO2_NUM_SPIKES,H2O_NUM_SPIKES,CH4_NUM_SPIKES,NONE_NUM_SPIKES,CUSTOM_FILTER_NREX,WD_FILTER_NREX,SONIC_DIAG_NREX,CO2_DIAG_NREX,H2O_DIAG_NREX,CH4_DIAG_NREX,NONE_DIAG_NREX,U_SPIKE_NREX,V_SPIKE_NREX,W_SPIKE_NREX,T_SONIC_SPIKE_NREX,CO2_SPIKE_NREX,H2O_SPIKE_NREX,CH4_SPIKE_NREX,NONE_SPIKE_NREX,U_ABSLIM_NREX,V_ABSLIM_NREX,W_ABSLIM_NREX,T_SONIC_ABSLIM_NREX,CO2_ABSLIM_NREX,H2O_ABSLIM_NREX,CH4_ABSLIM_NREX,NONE_ABSLIM_NREX,U_VM97_TEST,V_VM97_TEST,W_VM97_TEST,T_SONIC_VM97_TEST,CO2_VM97_TEST,H2O_VM97_TEST,CH4_VM97_TEST,NONE_VM97_TEST,VM97_TLAG_HF,VM97_TLAG_SF,VM97_AOA_HF,VM97_NSHW_HF,U_LGD,V_LGD,W_LGD,T_SONIC_LGD,CO2_LGD,H2O_LGD,CH4_LGD,NONE_LGD,U_KID,V_KID,W_KID,T_SONIC_KID,CO2_KID,H2O_KID,CH4_KID,NONE_KID,U_ZCD,V_ZCD,W_ZCD,T_SONIC_ZCD,CO2_ZCD,H2O_ZCD,CH4_ZCD,NONE_ZCD,TAU_CORRDIFF,H_CORRDIFF,LE_CORRDIFF,ET_CORRDIFF,FC_CORRDIFF,FH2O_CORRDIFF,FCH4_CORRDIFF,FNONE_CORRDIFF,TAU_NSR,H_NSR,FC_NSR,FH2O_NSR,FCH4_NSR,FNONE_NSR,TAU_SS,H_SS,FC_SS,FH2O_SS,FCH4_SS,FNONE_SS,U_ITC,W_ITC,T_SONIC_ITC,TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,FNONE_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,ET_SSITC_TEST,FC_SSITC_TEST,FH2O_SSITC_TEST,FCH4_SSITC_TEST,FNONE_SSITC_TEST,INST_LI7200_HEAD_DETECT,INST_LI7200_T_OUT,INST_LI7200_T_IN,INST_LI7200_AUX_IN,INST_LI7200_DELTA_P,INST_LI7200_CHOPPER,INST_LI7200_DETECTOR,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_RE_UNLOCKED,INST_LI7700_BAD_TEMP,INST_LI7700_LASER_T_UNREG,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_MOTOR_SPINNING,INST_LI7700_PUMP_ON,INST_LI7700_TOP_HEATER_ON,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_CALIBRATING,INST_LI7700_MOTOR_FAILURE,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BOX_CONNECTED,INST_LI7200_AGC_OR_RSSI,INST_LI7500_AGC_OR_RSSI,INST_LI7700_RSSI,WBOOST_APPLIED,AOA_METHOD,AXES_ROTATION_METHOD,ROT_YAW,ROT_PITCH,ROT_ROLL,DETRENDING_METHOD,DENTRENDING_TIME_CONSTANT,TIMELAG_DETECTION_METHOD,WPL_APPLIED,BURBA_METHOD,SPECTRAL_CORRECTION_METHOD,FOOTPRINT_MODEL,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_LOCATION_ELEV,BADM_HEIGHTC,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,FILE_TIME_DURATION,BADM_INST_SAMPLING_INT,BADM_INST_AVERAGING_INT,MANUFACTURER_SA,BADM_INST_MODEL_SA,BADM_INST_HEIGHT_SA,BADM_INST_SA_WIND_FORMAT,BADM_INST_SA_GILL_ALIGN,BADM_SA_OFFSET_NORTH,HPATH_SA,VPATH_SA,RESPONSE_TIME_SA,MANUFACTURER_GA_CO2,BADM_INST_MODEL_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,HPATH_GA_CO2,VPATH_GA_CO2,RESPONSE_TIME_GA_CO2,MANUFACTURER_GA_H2O,BADM_INST_MODEL_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,HPATH_GA_H2O,VPATH_GA_H2O,RESPONSE_TIME_GA_H2O,MANUFACTURER_GA_CH4,BADM_INST_MODEL_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,HPATH_GA_CH4,VPATH_GA_CH4,RESPONSE_TIME_GA_CH4,MANUFACTURER_GA_NONE,BADM_INST_MODEL_GA_NONE,BADM_INSTPAIR_NORTHWARD_SEP_GA_NONE,BADM_INSTPAIR_EASTWARD_SEP_GA_NONE,BADM_INSTPAIR_HEIGHT_SEP_GA_NONE,BADM_INST_GA_CP_TUBE_LENGTH_GA_NONE,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_NONE,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_NONE,HPATH_GA_NONE,VPATH_GA_NONE,RESPONSE_TIME_GA_NONE,NUM_CUSTOM_VARS,CUSTOM_CO2_MEAN,CUSTOM_FLOWRATE_MEAN,NUM_BIOMET_VARS
202205130000,202205130030,133.0000,133.0208,FR-Gri_EC_202205130000_L05_F01.csv,0.00000,1,36000,36000,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,-0.349431E-02,-5.32690,-0.365691,-0.533026E-03,1.90323,-0.822570E-02,-9999,-9999,0.247237E-03,0.483859,0.166652,0.242910E-03,0.163241,0.374861E-02,-9999,-9999,-9999,-9999,0.00000,-9999,-9999,-9999,-9999,-0.233238E-10,-0.500902E-12,-9999,-9999,-0.725726,0.272464,0.175588E-01,0.775386,-0.117433E-12,-0.132040E-14,0.775386,1.78652,267.294,30.5038,0.538160E-01,0.127665,2.54752,0.766668,14.5667,0.812010E-01,14.7703,13.9407,99.7675,57.0598,0.239935E-01,1.20653,1219.00,1010.33,0.683622E-02,9.05739,15.8735,0.566602E-02,6.81613,5.54460,98.8618,1.19969,0.242133E-01,0.246709E+07,0.569830E-02,0,17.6641,427.732,423.839,0,379.355,9.18598,9.10237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.350000,0.350000,0.400000,0.150000,0.650000,0.800000,0.800000,0.700000,0.200000,1.20000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.750461,0.634593E-01,-0.383579E-03,14.8100,427.314,9.18941,-9999,-9999,0.660903,-0.421351,-0.264113E-01,14.5510,425.293,9.15005,-9999,-9999,0.866164,0.433408,0.295114E-01,15.0050,429.757,9.23689,-9999,-9999,0.161106,0.474729,0.632928E-01,0.314942,3.18690,0.588755E-01,-9999,-9999,0.878559,-0.265414,-0.120126,-0.355869,1.08316,-0.304533,-9999,-9999,4.26240,1.74950,6.72522,3.28458,5.61854,2.24605,-9999,-9999,-0.198718E-02,-0.409257E-02,0.325838E-01,-0.140826E-03,-9999,-9999,0.216386E-01,-9999,-9999,-9999,-9999,-9999,28.6803,13.0000,28.0000,60.0000,120.000,285.000,535.000,1497.00,0.528602E-01,2.58523,0.755484,-0.337129E-02,-4.98882,-0.258565,-0.376881E-03,1.34570,-0.581606E-02,-9999,-9999,-0.349431E-02,-4.98882,-0.258565,-0.376881E-03,1.34570,-0.581606E-02,-9999,-9999,-0.349431E-02,-4.95885,-0.258565,-0.376881E-03,1.34570,-0.581606E-02,-9999,-9999,14.7809,99.7675,0.239944E-01,0.239944E-01,-9999,-9999,-0.884789E-07,-9999,-9999,-0.251736E-01,-0.447758E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03649,1.07422,1.41431,1.41431,1.41431,1.41431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,0,65,0,1,0,-9999,-9999,0,0,0,0,0,-9999,-9999,3,0,216,0,3,0,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000011,800000011,800000111,800000111,800000100,800000011,-9999,-9999,81000,81000,80,81,0.00000,0.00000,0.00000,0.00000,0.300000,0.750000,-9999,-9999,9.92846,8.10939,11.5180,28.1141,28.1183,3.39192,-9999,-9999,5,7,6,2096,46,38,-9999,-9999,0.265891E-01,0.176765E-01,0.607445E-02,0.607445E-02,0.142848E-01,0.607445E-02,-9999,-9999,2.49834,2.20729,1.30054,0.853219,-9999,-9999,3,3,3,27,-9999,-9999,16,34,159,1,1,1,2,-9999,-9999,3,3,6,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999,9999,-9999,0,0,1,159.422,1.29759,-9999,0,0,2,0,0,1,1,-9999,-9999,-9999,48.8442,1.95192,125.000,0.700000E-01,0.469000E-01,0.105000E-01,30,20,30,gill,hs_50_1,2.00000,uvw,spar,250.000,11.0000,12.5000,0.200000E-01,licor,li7200_1,-3.00000,17.0000,1.00000,71.1000,5.30000,12.8194,1.27000,12.7000,0.100000,licor,li7200_1,-3.00000,17.0000,1.00000,71.1000,5.30000,12.8194,-9999,-9999,1.27000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,17.6102,0.213656E-03,0
202205130030,202205130100,133.0208,133.0416,FR-Gri_EC_202205130030_L05_F01.csv,0.00000,1,36000,36000,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,-0.157068E-02,-1.26082,-0.112836,-0.164490E-03,0.461400,-0.253842E-02,-9999,-9999,0.281604E-03,0.355930,0.130732,0.190578E-03,0.134401,0.294102E-02,-9999,-9999,0.181693,-0.245335,-0.357642E-03,-0.888022E-01,-0.551917E-02,-9999,-9999,-0.398004E-10,-0.847429E-12,-9999,-9999,-0.740898,-0.161029,0.169240E-01,0.758384,-0.443788E-14,-0.226438E-14,0.758384,1.61979,235.747,13.8282,0.360883E-01,0.461496E-01,3.24561,0.601767,11.1739,0.286744E-01,14.8941,14.0749,99.7675,55.8296,0.240038E-01,1.20602,1218.40,1010.27,0.674422E-02,8.93968,16.0124,0.559213E-02,7.07275,5.35625,98.8735,1.19928,0.242208E-01,0.246678E+07,0.562358E-02,0,17.5767,425.755,421.930,0,374.243,9.06517,8.98373,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.350000,0.350000,0.400000,0.150000,0.650000,0.750000,0.750000,0.700000,0.200000,1.20000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.676904,0.302410E-01,-0.138144E-02,14.9440,424.513,9.08447,-9999,-9999,0.569096,-0.927136E-01,-0.190656E-01,14.7940,423.667,9.03976,-9999,-9999,0.974251,0.116699,0.184458E-01,15.0300,426.356,9.09743,-9999,-9999,0.236333,0.186268,0.418355E-01,0.257044,3.44326,0.512680E-01,-9999,-9999,0.504085,-0.969991,0.448988E-01,-0.949819,1.50268,-1.21115,-9999,-9999,1.88851,4.99087,6.58529,5.84734,4.62362,3.76831,-9999,-9999,-0.287828E-03,-0.979511E-03,0.823238E-02,-0.452909E-04,-9999,-9999,-0.127508,-9999,-9999,-9999,-9999,-9999,49.2003,22.0000,49.0000,108.000,220.000,540.000,1040.00,3058.00,0.355351E-01,3.28290,0.594931,-0.152289E-02,-1.19344,-0.831202E-01,-0.121171E-03,0.339888,-0.186992E-02,-9999,-9999,-0.157068E-02,-1.19344,-0.831202E-01,-0.121171E-03,0.339888,-0.186992E-02,-9999,-9999,-0.157068E-02,-1.18504,-0.831202E-01,-0.121171E-03,0.339888,-0.186992E-02,-9999,-9999,14.9097,99.7675,0.240051E-01,0.240051E-01,-9999,-9999,-0.296500E-07,-9999,-9999,0.113963,0.112742,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03138,1.06395,1.35750,1.35750,1.35750,1.35750,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,92,25,114,21,-9999,-9999,0,0,0,0,0,-9999,-9999,0,0,577,324,1753,284,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000011,800000111,800000111,800000111,800000100,800000011,-9999,-9999,81000,81000,80,81,0.00000,0.00000,0.00000,0.00000,0.300000,0.700000,-9999,-9999,10.9021,10.8619,12.6152,45.6649,49.4452,3.31607,-9999,-9999,142,158,266,6353,60,38,-9999,-9999,0.287545E-01,0.223562E-01,0.220754E-01,0.220754E-01,0.118499E-01,0.220754E-01,-9999,-9999,0.898998,1.45572,1.32591,0.514637,-9999,-9999,3,26,15,66,-9999,-9999,74,38,463,1,2,1,4,-9999,-9999,4,3,7,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999,9999,-9999,0,0,1,192.262,1.27871,-9999,0,0,2,0,0,1,1,-9999,-9999,-9999,48.8442,1.95192,125.000,0.700000E-01,0.469000E-01,0.105000E-01,30,20,30,gill,hs_50_1,2.00000,uvw,spar,250.000,11.0000,12.5000,0.200000E-01,licor,li7200_1,-3.00000,17.0000,1.00000,71.1000,5.30000,12.8274,1.27000,12.7000,0.100000,licor,li7200_1,-3.00000,17.0000,1.00000,71.1000,5.30000,12.8274,-9999,-9999,1.27000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,17.5425,0.213790E-03,0
202205130100,202205130130,133.0416,133.0624,FR-Gri_EC_202205130100_L05_F01.csv,0.00000,1,36000,36000,36000,36000,36000,36000,36000,36000,-9999,-9999,36000,36000,36000,36000,-9999,-9999,-0.735325E-03,-1.79961,-0.452893,-0.659843E-03,1.03678,-0.101828E-01,-9999,-9999,0.177861E-03,0.255390,0.157971,0.230157E-03,0.972262E-01,0.355180E-02,-9999,-9999,-0.797386,-0.281440,-0.410045E-03,0.319571,-0.632786E-02,-9999,-9999,-0.447956E-10,-0.924358E-12,-9999,-9999,-0.859664,0.130741,0.142010E-01,0.869665,0.134010E-13,-0.250405E-14,0.869665,1.43016,258.665,14.2896,0.246664E-01,0.489278E-01,0.726064,2.68998,3.97360,0.597595E-01,14.2922,13.4871,99.7675,57.1299,0.239536E-01,1.20855,1220.86,1010.18,0.665622E-02,8.80499,15.4122,0.550759E-02,6.60723,5.13803,98.8870,1.20190,0.241669E-01,0.246817E+07,0.553809E-02,0,17.8893,432.613,428.785,0,369.146,8.92698,8.84799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.350000,0.350000,0.400000,0.150000,0.650000,1.20000,0.700000,0.700000,0.200000,1.20000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.889586,0.617175E-01,-0.503838E-03,14.2870,432.062,8.95209,-9999,-9999,0.707775,-0.145142,-0.152926E-01,14.0690,430.366,8.80577,-9999,-9999,1.02275,0.158139,0.161359E-01,14.5010,435.027,9.02825,-9999,-9999,0.228028,0.211801,0.316084E-01,0.280849,3.35188,0.109955,-9999,-9999,-0.675369E-01,-0.606106,-0.887334E-01,0.121870,0.281933,-0.219379,-9999,-9999,2.29503,2.35879,5.97307,2.21015,2.55247,1.48199,-9999,-9999,-0.537137E-03,-0.127165E-02,0.126681E-01,-0.124421E-03,-9999,-9999,0.418303E-01,-9999,-9999,-9999,-9999,-9999,167.985,74.0000,164.000,359.000,723.000,1735.00,3287.00,9379.00,0.236547E-01,0.744344,2.62392,-0.676241E-03,-1.55250,-0.228982,-0.333616E-03,0.524192,-0.514839E-02,-9999,-9999,-0.735325E-03,-1.55250,-0.228982,-0.333616E-03,0.524192,-0.514839E-02,-9999,-9999,-0.735325E-03,-1.53440,-0.228982,-0.333616E-03,0.524192,-0.514839E-02,-9999,-9999,14.4745,99.7675,0.239688E-01,0.239688E-01,-9999,-9999,-0.830038E-07,-9999,-9999,-0.185664,-0.185653,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.08737,1.17284,1.97786,1.97786,1.97786,1.97786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,24,0,0,0,-9999,-9999,0,0,0,0,0,-9999,-9999,0,0,84,0,0,0,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000011,800000011,800000111,800000011,800000000,800000111,-9999,-9999,81000,81000,80,81,0.00000,0.00000,0.00000,0.00000,0.300000,0.650000,-9999,-9999,6.43964,6.72517,8.47995,24.7618,22.4526,3.19264,-9999,-9999,115,145,235,1769,60,29,-9999,-9999,0.371069E-01,0.387759E-02,0.261127E-02,0.261127E-02,0.944447E-02,0.261127E-02,-9999,-9999,1.52437,1.54226,1.60603,0.382732,-9999,-9999,3,29,25,59,-9999,-9999,136,34,329,1,2,2,4,-9999,-9999,6,3,7,2,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999,9999,-9999,0,0,1,171.353,0.935637,-9999,0,0,2,0,0,1,1,-9999,-9999,-9999,48.8442,1.95192,125.000,0.700000E-01,0.469000E-01,0.105000E-01,30,20,30,gill,hs_50_1,2.00000,uvw,spar,250.000,11.0000,12.5000,0.200000E-01,licor,li7200_1,-3.00000,17.0000,1.00000,71.1000,5.30000,12.8015,1.27000,12.7000,0.100000,licor,li7200_1,-3.00000,17.0000,1.00000,71.1000,5.30000,12.8015,-9999,-9999,1.27000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,17.8378,0.213359E-03,0
