filename,date,time,DOY,latitude,longitude,altitude,canopy_height,displacement_height,roughness_length,file_length,acquisition_frequency,master_sonic_manufacturer,master_sonic_model,master_sonic_height,master_sonic_wformat,master_sonic_wref,master_sonic_north_offset,master_sonic_hpath_length,master_sonic_vpath_length,master_sonic_tau,co2_irga_manufacturer,co2_irga_model,co2_measure_type,co2_irga_northward_separation,co2_irga_eastward_separation,co2_irga_vertical_separation,co2_irga_tube_length,co2_irga_tube_diameter,co2_irga_tube_flowrate,co2_irga_kw,co2_irga_ko,co2_irga_hpath_length,co2_irga_vpath_length,co2_irga_tau,h2o_irga_manufacturer,h2o_irga_model,h2o_measure_type,h2o_irga_northward_separation,h2o_irga_eastward_separation,h2o_irga_vertical_separation,h2o_irga_tube_length,h2o_irga_tube_diameter,h2o_irga_tube_flowrate,h2o_irga_kw,h2o_irga_ko,h2o_irga_hpath_length,h2o_irga_vpath_length,h2o_irga_tau
FR-Gri_EC_202205130500_L05_F01.csv,2022-05-13,05:30,133.2291,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.654904080894399,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.654904080894399,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130530_L05_F01.csv,2022-05-13,06:00,133.2499,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.637976487482463,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.637976487482463,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130600_L05_F01.csv,2022-05-13,06:30,133.2707,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.641029414080551,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.641029414080551,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130630_L05_F01.csv,2022-05-13,07:00,133.2916,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.678456167268450,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.678456167268450,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130700_L05_F01.csv,2022-05-13,07:30,133.3124,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.727912485279358,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.727912485279358,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130730_L05_F01.csv,2022-05-13,08:00,133.3332,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.753854210313879,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.753854210313879,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130800_L05_F01.csv,2022-05-13,08:30,133.3541,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.779072162399345,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.779072162399345,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130830_L05_F01.csv,2022-05-13,09:00,133.3749,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.863983596907923,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.863983596907923,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130900_L05_F01.csv,2022-05-13,09:30,133.3957,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.891532131786034,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.891532131786034,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205130930_L05_F01.csv,2022-05-13,10:00,133.4165,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.957360000000332,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,12.957360000000332,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131000_L05_F01.csv,2022-05-13,10:30,133.4374,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.022502594370359,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.022502594370359,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131030_L05_F01.csv,2022-05-13,11:00,133.4582,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.059516042655252,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.059516042655252,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131100_L05_F01.csv,2022-05-13,11:30,133.4790,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.077760457284356,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.077760457284356,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131130_L05_F01.csv,2022-05-13,12:00,133.4999,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.105235588979367,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.105235588979367,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131200_L05_F01.csv,2022-05-13,12:30,133.5207,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.120526471393536,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.120526471393536,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131230_L05_F01.csv,2022-05-13,13:00,133.5415,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.191429758856733,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.191429758856733,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131300_L05_F01.csv,2022-05-13,13:30,133.5624,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.204951123649760,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.204951123649760,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131330_L05_F01.csv,2022-05-13,14:00,133.5832,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.213385331594807,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.213385331594807,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131400_L05_F01.csv,2022-05-13,14:30,133.6040,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.256032694165087,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.256032694165087,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131430_L05_F01.csv,2022-05-13,15:00,133.6249,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.314801554418718,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.314801554418718,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
FR-Gri_EC_202205131500_L05_F01.csv,2022-05-13,15:30,133.6457,48.844242999999999,1.9519200000000001,125.00000000000000,7.0000000000000007E-002,4.6900000000000004E-002,1.0500000000000001E-002,30.000000000000000,20.000000000000000,gill,hs_50_1,2.0000000000000000,uvw,spar,250.00000000000000,11.000000000000000,12.500000000000000,2.0000000000000000E-002,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.314580368144867,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001,licor,li7200_1,mixing_ratio,-3.0000000000000000,17.000000000000000,1.0000000000000000,71.099999999999994,5.2999999999999998,13.314580368144867,-9999.0000000000000,-9999.0000000000000,1.2700000000000000,12.699999999999999,0.10000000000000001
